Year,Country,T,T2,yield_raw,yield_LogR,yield_LogR_lag1,yield_LogR_lag2
2019,Peru,1.938384669163547,31.512410310165706,,,0.023184304,-0.037366196
2019,Tanzania,-0.6756553078572907,-32.154424710786714,,,-0.082544638,0.064994745
2019,Albania,3.6824940277174383,56.04558356651283,,,-0.089069629,0.034450973
2019,Algeria,1.8597517409651942,78.74455880625663,,,0.574717253,-0.02845825
2019,Bangladesh,-2.8872774686303337,-109.91119225948836,,,-0.008715345,0.040919647
2019,Bolivia,-1.0129023981525513,-76.66875835563627,,,0.535628494,-0.482442893
2019,Bulgaria,4.314541752173685,120.5728740567093,,,-0.086782362,0.120860101
2019,Denmark,0.4779175748381963,10.116595497165363,,,-0.290643249,0.134098412
2019,Egypt,-0.05506725694489134,-0.8027626690912939,,,-0.086035135,0.033893006
2019,France,2.362565501916137,49.0727759765052,,,-0.069319847,0.315782841
2019,Germany,-0.19409007436156145,-19.35807196210135,,,-0.135785843,0.000444875
2019,Hungary,1.1740208688832965,32.43738303469431,,,-0.05768625,0.011728764
2019,India,0.15741420172649256,15.14668424948195,,,0.051258918,0.053270639
2019,Iran,0.24112622814183204,2.0054639600012933,,,0.0,-0.234564775
2019,Iraq,-2.7980667540955793,-68.59782715393791,,,-0.021467156,-0.155870008
2019,Israel,-1.05679289676128,-28.52742701792664,,,-0.190020515,-0.86939007
2019,Japan,4.885141417750047,113.30227871451312,,,-0.168176497,0.146608404
2019,Lebanon,2.1411757341995905,83.99834400375443,,,0.074856181,-0.043286127
2019,Libya,-0.01977872562958538,3.659548692186945,,,0.012143761,-0.007541215
2019,Mexico,-0.9598524931816712,-30.31713110799751,,,0.026198629,-0.007916923
2019,Morocco,5.641483527687914,172.1803188732022,,,0.20623046,0.616152555
2019,Myanmar,-2.058904785222115,-73.65200980759266,,,-0.005591218,0.462470478
2019,Nepal,-2.4742985251272307,-96.56158797068328,,,0.076669494,0.092229333
2019,Pakistan,-0.1253486264484902,9.3354038860395,,,-0.04204349,0.067446757
2019,Poland,0.3948001498894591,12.667415024500315,,,-0.201527638,0.062849123
2019,Romania,3.553978811780585,92.47119902980808,,,-0.020156394,0.214106794
2019,Saudi Arabia,-2.19334294844192,-82.30221383949083,,,0.015439856,0.082306939
2019,South Korea,4.123753259880648,54.427666692114286,,,-0.031316721,0.083832497
2019,Spain,5.449302535146089,115.82717583227482,,,0.550181901,-0.405221487
2019,Sweden,0.9954297373515963,5.116634110152944,,,-0.474221926,0.100569295
2019,Syria,-1.0235433935746237,-17.17419459834113,,,-0.349772251,0.101022144
2019,Tunisia,2.005577037758499,68.40043957150533,,,0.058464949,-0.10806468
2019,United Kingdom,1.5918457841380187,28.773462879038902,,,-0.065508442,0.048236547
2019,Canada,0.5770188608141318,6.007396286546538,,,-0.032245834,-0.057183057
2019,China,-3.126675039759391,-49.360383900478965,,,-0.012384684,0.016102401
2019,Italy,2.393361775674709,60.933730177948036,,,0.011268669,-0.086116313
2019,North Korea,3.0848513539512052,23.50329513349287,,,0.038140216,-0.028094726
2019,Turkey,2.5803897232057356,72.1490397698403,,,-0.022343272,0.035918971
2019,United States,-0.33530225526920887,-7.977106347468862,,,0.026275649,-0.127321292
2019,Russia,2.7669036839171532,67.31489714598888,,,-0.137093847,0.151732582
