Year,Country,T,T2,yield_raw,yield_LogR,yield_LogR_lag1,yield_LogR_lag2
2019,Peru,1.9835478873008903,34.08851851676485,,,0.023184304,-0.037366196
2019,Tanzania,0.35058751566617374,16.934098828717083,,,-0.082544638,0.064994745
2019,Albania,4.260462227720814,73.28435509519174,,,-0.089069629,0.034450973
2019,Algeria,0.5976779837300512,23.660062468105593,,,0.574717253,-0.02845825
2019,Bangladesh,-2.4783276348188323,-94.41109838601648,,,-0.008715345,0.040919647
2019,Bolivia,0.39989381039870153,-7.283763872558211,,,0.535628494,-0.482442893
2019,Bulgaria,5.024237980574771,120.51825848306682,,,-0.086782362,0.120860101
2019,Denmark,2.9200040371006457,47.47135832486774,,,-0.290643249,0.134098412
2019,Egypt,0.5534347261318437,24.979430595493284,,,-0.086035135,0.033893006
2019,France,2.6380788852151884,52.38764041575732,,,-0.069319847,0.315782841
2019,Germany,1.060156825312589,7.369137805205128,,,-0.135785843,0.000444875
2019,Hungary,1.7185738238586072,45.77791898910721,,,-0.05768625,0.011728764
2019,India,1.2413024700260635,75.00493977453152,,,0.051258918,0.053270639
2019,Iran,1.647844970190146,35.89429955352273,,,0.0,-0.234564775
2019,Iraq,-1.1844610269999798,-30.577225394843595,,,-0.021467156,-0.155870008
2019,Israel,0.8563313443689111,38.615420438736635,,,-0.190020515,-0.86939007
2019,Japan,6.807383498673293,132.1062131361594,,,-0.168176497,0.146608404
2019,Lebanon,3.796293888332402,131.5142943140437,,,0.074856181,-0.043286127
2019,Libya,0.3948021432190423,25.034721233667312,,,0.012143761,-0.007541215
2019,Mexico,1.1125203727486088,44.79316441448526,,,0.026198629,-0.007916923
2019,Morocco,4.215448073628519,117.3661287384929,,,0.20623046,0.616152555
2019,Myanmar,-0.5387991538097907,-8.94608235796727,,,-0.005591218,0.462470478
2019,Nepal,-3.2436364371848523,-93.00301889297299,,,0.076669494,0.092229333
2019,Pakistan,0.05176995830522202,34.01134586463456,,,-0.04204349,0.067446757
2019,Poland,1.6477469423684923,38.806404263469815,,,-0.201527638,0.062849123
