Year,Country,T,T2,yield_raw,yield_LogR,yield_LogR_lag1,yield_LogR_lag2
2019,Peru,0.9477265641766515,0.4939215271610351,,,0.023184304,-0.037366196
2019,Tanzania,0.039222370254002215,0.46573130555123043,,,-0.082544638,0.064994745
2019,Albania,5.56828304197152,106.28037736343968,,,-0.089069629,0.034450973
2019,Algeria,2.4730239886998397,110.43090889331597,,,0.574717253,-0.02845825
2019,Bangladesh,-1.5985787363763393,-64.6839434746878,,,-0.008715345,0.040919647
2019,Bolivia,-0.30451606159094524,-24.326332668239843,,,0.535628494,-0.482442893
2019,Bulgaria,6.121021953668347,150.15327230541055,,,-0.086782362,0.120860101
2019,Denmark,3.0745291315848293,47.50864189842173,,,-0.290643249,0.134098412
2019,Egypt,2.261531239804377,94.57274186569447,,,-0.086035135,0.033893006
2019,France,3.7582323136410647,83.02637258127632,,,-0.069319847,0.315782841
2019,Germany,1.8822196037022696,25.266627199539386,,,-0.135785843,0.000444875
2019,Hungary,3.9378397698092176,99.5749107588016,,,-0.05768625,0.011728764
2019,India,1.21142148522188,64.21479031947592,,,0.051258918,0.053270639
2019,Iran,1.8577172531907848,55.112111900074865,,,0.0,-0.234564775
2019,Iraq,2.045699403267431,87.47734494368501,,,-0.021467156,-0.155870008
2019,Israel,1.3492334291147117,53.89635237880742,,,-0.190020515,-0.86939007
2019,Japan,5.095808716233016,85.01236121774996,,,-0.168176497,0.146608404
2019,Lebanon,4.551000613904465,148.44371206357857,,,0.074856181,-0.043286127
2019,Libya,2.588530636309141,114.4156622828321,,,0.012143761,-0.007541215
2019,Mexico,0.6987947276718636,24.775691925701892,,,0.026198629,-0.007916923
2019,Morocco,3.52636278790024,101.20110062065672,,,0.20623046,0.616152555
2019,Myanmar,-1.0038488806844903,-37.3391182196284,,,-0.005591218,0.462470478
2019,Nepal,-1.2910126259622805,-65.35021894145473,,,0.076669494,0.092229333
2019,Pakistan,1.7397563790210295,98.50498738356526,,,-0.04204349,0.067446757
2019,Poland,2.924017853969584,73.25966652446759,,,-0.201527638,0.062849123
2019,Romania,5.071675016010667,125.58042783425421,,,-0.020156394,0.214106794
2019,Saudi Arabia,0.49972373972898154,23.424856938343453,,,0.015439856,0.082306939
2019,South Korea,3.631195984840418,44.367317131446526,,,-0.031316721,0.083832497
2019,Spain,4.276623333019602,87.14657507940028,,,0.550181901,-0.405221487
2019,Sweden,3.2947481486809216,-1.0372081294447355,,,-0.474221926,0.100569295
2019,Syria,2.9727484302032217,98.64616879852025,,,-0.349772251,0.101022144
2019,Tunisia,3.688468653614045,140.4056217422214,,,0.058464949,-0.10806468
2019,United Kingdom,3.934820082942676,66.08330083315316,,,-0.065508442,0.048236547
2019,Canada,1.107879927170213,12.122369856797533,,,-0.032245834,-0.057183057
2019,China,0.7126367689425823,13.986332292395034,,,-0.012384684,0.016102401
2019,Italy,4.239693798687805,115.76825344108627,,,0.011268669,-0.086116313
2019,North Korea,4.692913190117173,43.30151521346716,,,0.038140216,-0.028094726
2019,Turkey,3.9538987203272686,115.98378173874144,,,-0.022343272,0.035918971
2019,United States,1.8762617982209289,48.787228617537494,,,0.026275649,-0.127321292
2019,Russia,3.955980453021553,100.94743647481422,,,-0.137093847,0.151732582
2019,Ukraine,3.8749482297762974,122.60809985188004,,,-0.098497969,-0.023066937
2019,Zimbabwe,0.7357937176552092,32.506508887573375,,,0.429236858,-0.08052495
2019,Australia,0.5603957600973999,16.630459659445023,,,0.279136316,0.029348117
2019,Colombia,-0.9930484614934905,-59.926338394845516,,,0.272814553,-0.150982215
2019,Ecuador,0.6847090915238105,4.266259496272141,,,-0.165493455,0.755371442
2019,Guatemala,1.6984429113495594,75.64755071910758,,,-0.000986958,0.001551372
2019,Kenya,1.0554928371537002,41.67937617867301,,,-0.108439785,-0.347122979
2019,Angola,2.4963993148729386,107.50392122954361,,,0.060706889,-0.028607844
2019,Argentina,1.7182642852626486,41.64659707345564,,,-0.038275839,0.1437202
2019,Brazil,-0.7574718064338946,-36.683537942236626,,,0.142942867,-0.325283441
2019,Chile,2.7134146549887035,45.536999727198165,,,0.03556389,-0.012264805
2019,Lesotho,3.9020413301211256,92.12810775188008,,,-0.320107719,0.778655548
2019,Mozambique,0.6233884318533285,28.79986175106518,,,0.034478494,0.008557176
2019,Namibia,2.5033323256814093,95.0803130337568,,,0.0,0.115164485
2019,Paraguay,1.8481404111315918,84.16687061481139,,,-0.174353387,-0.09531018
2019,South Africa,0.4929988280066251,14.11007389979983,,,0.172694366,-0.18501342
2019,Uruguay,2.7018912793666203,101.40648393119363,,,-0.434628919,-0.024492394
2020,Peru,0.9578856654927606,39.64336148810696,,,,
2020,Tanzania,0.7344621139321461,34.03554880296895,,,,
2020,Albania,-1.1883731460969802,-28.824751199305837,,,,
2020,Algeria,-0.4078297665427293,-19.18031072992318,,,,
2020,Bangladesh,-0.05543738246645091,1.3273285034269975,,,,
2020,Bolivia,1.4313332263374399,65.72793646934917,,,,
2020,Bulgaria,-0.6829646548674333,-18.865092200286114,,,,
2020,Denmark,0.4341881727162935,23.830769796777446,,,,
2020,Egypt,-0.38371544882432573,-17.54487355845805,,,,
2020,France,-0.07172604272631311,12.056594466925134,,,,
2020,Germany,0.049832733370600124,22.57801794966744,,,,
2020,Hungary,-0.43273152131292925,8.065608699949195,,,,
2020,India,0.6084629100753673,39.91376727326531,,,,
2020,Iran,-0.6901735051253652,-16.87033496744266,,,,
2020,Iraq,-1.3296149313204317,-49.98816568823497,,,,
2020,Israel,-0.7639130283195641,-29.765312099302605,,,,
2020,Japan,0.8984870037821935,20.54625403417276,,,,
2020,Lebanon,-1.021335945652016,-38.000279425268104,,,,
2020,Libya,-0.43013272086685106,-29.210684880974327,,,,
2020,Mexico,0.009979776793937134,1.0522852331010313,,,,
2020,Morocco,-0.38662707566599863,-15.818253636282037,,,,
2020,Myanmar,0.206429698153773,9.689787776850437,,,,
2020,Nepal,-0.15295062572221685,7.484347484523454,,,,
2020,Pakistan,-0.42133948170742386,8.400966492000009,,,,
2020,Poland,0.05787608535774069,25.087201248583995,,,,
2020,Romania,-0.39258777874149864,6.973339374984278,,,,
2020,Saudi Arabia,-0.21783413656431705,-3.2689139591966523,,,,
2020,South Korea,1.6524546791654462,26.316671164458967,,,,
2020,Spain,0.24159444350626558,10.473106487144406,,,,
2020,Sweden,0.0027972823134860825,17.009285423576245,,,,
2020,Syria,-1.3978580602572634,-50.641707726023924,,,,
2020,Tunisia,-0.9199431123602579,-40.91986312431078,,,,
2020,United Kingdom,0.17391483212151648,12.946580746849207,,,,
2020,Canada,3.587486698698842,56.098675383233605,,,,
2020,China,-0.25995024664501365,-5.219504406391991,,,,
2020,Italy,-0.48563732187423625,-15.083828100151123,,,,
2020,North Korea,0.9449406809360887,14.046406187923402,,,,
2020,Turkey,-0.9156316747951401,-29.641100121562772,,,,
2020,United States,1.2271604505350808,35.71746080574658,,,,
2020,Russia,2.1889230804909197,69.3069561042542,,,,
2020,Ukraine,0.5186607318323588,18.689852166136404,,,,
2020,Zimbabwe,0.3092808517491896,13.986889060017006,,,,
2020,Australia,0.8197600524387596,30.963895621611698,,,,
2020,Colombia,0.8793793176188416,42.425293272303975,,,,
2020,Ecuador,0.8537914354986071,39.5743558233396,,,,
2020,Guatemala,1.9022838941936975,103.27676877531678,,,,
2020,Kenya,1.0141333250561964,51.98399049768875,,,,
2020,Angola,-0.10764311465371179,-4.9737656351449,,,,
2020,Argentina,0.6311992886386193,22.219447969260813,,,,
2020,Brazil,0.791569852424697,35.596723637527816,,,,
2020,Chile,0.32435620431131085,8.301265079138886,,,,
2020,Lesotho,0.5798404025193644,21.900235319308962,,,,
2020,Mozambique,0.5383245724930212,25.800183854430884,,,,
2020,Namibia,0.4840416243373653,19.68682661584927,,,,
2020,Paraguay,2.9974127391220087,145.72554033115432,,,,
2020,South Africa,0.48805118958930827,15.790666653335194,,,,
2020,Uruguay,0.34052189224394525,11.861522685176567,,,,
2021,Peru,1.7089680975772161,79.12712257698689,,,,
2021,Tanzania,0.9504410329467454,46.63927361079254,,,,
2021,Albania,0.6983257754165493,26.254823263310044,,,,
2021,Algeria,1.2416534574131965,55.35044884777898,,,,
2021,Bangladesh,0.994597127563857,41.774688055216984,,,,
2021,Bolivia,1.281009843302055,59.675721399211284,,,,
2021,Bulgaria,0.6469847597809384,30.234461965204247,,,,
2021,Denmark,-0.15471895851098694,-6.00178735538276,,,,
2021,Egypt,0.4384780735478877,17.863902901065785,,,,
2021,France,-0.0706921372465672,-3.0707285702541753,,,,
2021,Germany,-0.07020011053587893,-6.256478857120612,,,,
2021,Hungary,0.3201194095033557,11.905534806610433,,,,
2021,India,2.785070429816038,135.7472816295127,,,,
2021,Iran,0.0661199184265655,-7.931066304214482,,,,
2021,Iraq,0.361337114631592,15.837320633744241,,,,
2021,Israel,0.3148020385088124,15.12511199446351,,,,
2021,Japan,-0.08166683579934997,1.1510874099203932,,,,
2021,Lebanon,0.458419913329152,18.369552465711706,,,,
2021,Libya,1.0946655481224674,51.38088044295955,,,,
2021,Mexico,-0.17037984925929095,-2.920280595512793,,,,
2021,Morocco,1.1626641768467891,42.967997365537,,,,
2021,Myanmar,0.8303877009316629,34.793471667985216,,,,
2021,Nepal,2.005229210065922,24.898559609635925,,,,
2021,Pakistan,1.6147992788290821,46.86446172172174,,,,
2021,Poland,-0.0912417960266545,5.749331236791704,,,,
2021,Romania,0.23676787469857352,17.190545411496316,,,,
